# PathPlanner CSV Format:
# timeSeconds, positionMeters, velocityMetersPerSecond, accelerationMetersPerSecondSq, headingDegrees, holonomicRotationDegrees, curvatureRadPerMeter, curveRadiusMeters, angularVelocityDegreesPerSec, angularAccelerationDegreesPerSecSq
 0.3786956766798116,0.17926301941997552,0.9399448867795791,2.532222179127917,-88.78815588450674,-88.99273709824354,0.006760924410858353,147.90876797763843,0.36760207166006276,0.7752500483880288
 0.3839974921649826,0.18431759248624485,0.953366461055991,2.5315053520726196,-88.78618733856575,-88.99152906588763,0.0067258094671589054,148.6809884940759,0.37129657689732454,0.69683776200722
 0.3891716686240466,0.18931823457453095,0.9664614509862832,2.530835589758954,-88.78424989842244,-88.99032103353171,0.00668355207957738,149.62103804886232,0.37444415718182583,0.6083248821147963
 0.3942237530896378,0.19426545937509967,0.9792442771421092,2.5302083215131086,-88.78234518489961,-88.98911300117581,0.006633746496596668,150.7443795919897,0.3770153756945022,0.5089421070032498
 0.39915889625836815,0.1991597805777484,0.9917283116850079,2.529619529986293,-88.78047486927855,-88.9879049688199,0.006575997365621039,152.06818743996863,0.3789789996188547,0.39788590871978446
 0.4039818925365933,0.20400171187180952,1.003925985993698,2.5290656689411493,-88.77864067432063,-88.98669693646399,0.006509828868020424,153.61386916213826,0.3803019641921629,0.27430346137339795
 0.40869721500998957,0.20879176694615204,1.0158488844332219,2.528543595224403,-88.77684437529402,-88.98548890410808,0.006434838557367834,155.40405420972198,0.3809493490113681,0.13729385908551495
 0.41330904610394,0.21353045948918598,1.0275078263924142,2.5280505121894055,-88.77508780100581,-88.98428087175218,0.0063505398743987085,157.46692718698716,0.38088434992904247,-0.014093985881417996
 0.4178213045682233,0.218218303188865,1.0389129383402014,2.527583922344884,-88.77337283458633,-88.98307283939626,0.006256442923385161,159.83523101636993,0.38006830350307824,-0.1808509934489893
 0.42223766931214696,0.22285581173269248,1.0500737173504706,2.5271415875749472,-88.77170141459874,-88.98186480704035,0.006152056813612484,162.5472635082511,0.3784605856843232,-0.36403646708913967
 0.4265616005293729,0.2274434988077254,1.060999087301898,2.52672149545352,-88.77007553585095,-88.98065677468445,0.006036832275521111,165.64979021446774,0.37601864278741065,-0.5647506341414891
 0.4307963584809714,0.23198187810058205,1.0716974487629283,2.526321830741705,-88.7684972502349,-88.97944874232853,0.005910264029533423,169.19717884057772,0.37269795205977096,-0.7841512467994258
 0.43494502024733955,0.23647146329744828,1.082176723410392,2.5259409509871102,-88.76696866761435,-88.97824070997262,0.0057717590235862514,173.25740660923424,0.3684519747907347,-1.0234570828253677
 0.43901049471199255,0.24091276808408557,1.0924443936991675,2.5255773657040503,-88.76549195655639,-88.97703267761672,0.0056207570603292465,177.9119768505745,0.3632321567403419,-1.2839382206864396
 0.44299553600084013,0.2453063061458396,1.1025075383910448,2.525229718457303,-88.7640693450674,-88.9758246452608,0.005456654679523711,183.26246734148953,0.3569878919375147,-1.5669259990611202
 0.4469027555678321,0.24965259116765187,1.1123728644608344,2.5248967713848214,-88.76270312127389,-88.9746166129049,0.005278827933529186,189.43599082826046,0.349666500711919,-1.8738110567029358
 0.45073463309053,0.2539521368340684,1.122046735822953,2.524577391844034,-88.76139563395581,-88.97340858054898,0.005086665381605155,196.59244809306458,0.3412132330254158,-2.2060380678742493
 0.454493526316275,0.2582054568292532,1.1315351992585128,2.524270540746573,-88.76014929324789,-88.97220054819307,0.0048794661834993674,204.94045094146713,0.33157119212446484,-2.5651276378141783
 0.45818167998033305,0.26241306483700044,1.1408440078707593,2.5239752624634817,-88.7589665709109,-88.97099251583717,0.004656592556789939,214.74930172747565,0.32068141534145084,-2.952636406974454
 0.46180123390112315,0.26657547454074987,1.1499786423518228,2.5236906759685604,-88.75785000080143,-88.96978448348125,0.004417283932002059,226.38345539784376,0.30848279481689067,-3.370199972569362
 0.46535423034381185,0.27069319962360194,1.1589443303061764,2.5234159670503082,-88.75680217916975,-88.96857645112534,0.004160920773765065,240.33142046469115,0.29491209703338594,-3.8195078442677057
 0.4688426207318052,0.27476675376833426,1.167746063844521,2.523150381516676,-88.75582576483484,-88.96736841876944,0.0038867059124227735,257.2872819638292,0.2799039747047008,-4.302305837196808
 0.4722682717756257,0.2787966506574204,1.1763886156342853,2.522893219189573,-88.75492347916357,-88.96616038641352,0.0035938691259731707,278.2516460526964,0.2633910050166539,-4.820388731022263
 0.4756329710800538,0.2827834039730492,1.1848765535695966,2.5226438285705823,-88.75409810623312,-88.96495235405762,0.0032817304912792743,304.71728335320523,0.24530362322781932,-5.37563097095502
 0.4789384322830204,0.2867275273971467,1.1932142542038353,2.5224016021593947,-88.75335249249571,-88.96374432170171,0.002949390819662587,339.0530659190161,0.2255702583162807,-5.9699278557038475
 0.4821862997733525,0.29062953461139673,1.2014059150704757,2.5221659722955105,-88.7526895465568,-88.96253628934579,0.0025960804298374497,385.196078097863,0.20411729877844767,-6.605244703391401
 0.4853781530289699,0.29448993929726774,1.2094555660029072,2.521936407403649,-88.75211223872513,-88.96132825698989,0.002221009221343939,450.2457668297735,0.18086916453305535,-7.283584921856047
 0.4885155106123334,0.29830925513603607,1.2173670795516198,2.5217124087688303,-88.75162360039153,-88.96012022463397,0.0018233258994005868,548.4483055545622,0.1557483712397241,-8.006990795865846
 0.4915998338558024,0.3020879958088157,1.225144180585158,2.5214935075323064,-88.75122672339313,-88.95891219227806,0.0014021328671612189,713.1991720760503,0.1286755528109335,-8.777555493289038
 0.49463253026592197,0.3058266749965853,1.2327904551521591,2.5212792620741604,-88.7509247588679,-88.95770415992216,0.0009566905978425022,1045.2700196439348,0.0995696516897316,-9.597367222146229
 0.49761495667250305,0.30952580638022137,1.2403093586730283,2.5210692556496204,-88.75072091631132,-88.95649612756624,0.0004858840392361038,2058.1042373241526,0.0683478915462459,-10.468576885783703
 0.5005484221455734,0.31318590364052895,1.2477042235226037,2.520863094337201,-88.75061846222256,-88.95528809521034,-0.00001199083258430904,-83397.04461461498,0.03492595692552138,-11.393328105458579
 0.5034341907008526,0.31680748045827806,1.2549782660580304,2.520660405048635,-88.75062071855706,-88.95408006285443,-0.0005344994578118762,-1870.9092879042032,-0.0007818833887038566,-12.373771364616665
 0.5062734838122492,0.32039105051423983,1.2621345931414,2.5204608339466223,-88.75073106099845,-88.95287203049851,-0.0010862355863531705,-920.6106047006891,-0.03886264540671662,-13.4120573410193
 0.5090674827479943,0.3239371274892245,1.2691762082003262,2.520264044785095,-88.7509529169866,-88.9516639981426,-0.0016666049896865171,-600.022204534559,-0.07940446408994045,-14.51032001642936
 0.5118173307453528,0.3274462250641226,1.2761060168666967,2.520069717681529,-88.75128976351816,-88.9504559657867,-0.0022766754949340856,-439.23694976518914,-0.1224964186666638,-15.670667839864795
 0.5145241350373752,0.33091885691994893,1.282926832228381,2.5198775477736834,-88.75174512460562,-88.94924793343078,-0.0029173329928855393,-342.77883342034886,-0.1682283010971934,-16.895156611548927
 0.5171889687438315,0.33435553673788493,1.2896413797264958,2.519687244215966,-88.75232256867096,-88.94803990107488,-0.0035894132604431988,-278.5970651583669,-0.21669046888277535,-18.18581312153497
 0.5198128726373197,0.337756778199328,1.2962523017264358,2.519498529022499,-88.7530257054646,-88.94683186871897,-0.00429386529818499,-232.8903984069315,-0.2679735318707757,-19.544566062526314
 0.5223968567944792,0.34112309498593957,1.3027621617897318,2.5193111363546437,-88.75385818267107,-88.94562383636305,-0.005031519666082473,-198.74711148224472,-0.3221680768364388,-20.973249706467485
 0.5249419021413299,0.3444550007796969,1.3091734486697382,2.519124811642364,-88.75482368248733,-88.94441580400715,-0.005803284018897682,-172.3162259065079,-0.3793644845851881,-22.473630114106676
 0.5274489619009195,0.34775300926294694,1.3154885800527885,2.5189393108379443,-88.75592591760602,-88.94320777165123,-0.00660995701434403,-151.2869142461798,-0.4396525110653474,-24.047303319976358
 0.5299189629507226,0.3510176341184616,1.3217099060645703,2.5187543998322406,-88.75716862694964,-88.94199973929533,-0.007452368949182165,-134.18551964066964,-0.503120977909747,-25.69572464329882
 0.5323528070965693,0.3542493890294964,1.3278397125591272,2.518569853791738,-88.75855557119769,-88.94079170693942,-0.00833134135786015,-120.02869130509897,-0.5698574620778367,-27.420196269335634
 0.5347513722692828,0.35744878767985133,1.3338802242073053,2.518385456812241,-88.76009052782,-88.9395836745835,-0.009247582058223314,-108.13637486036262,-0.6399478487276997,-29.221797867834855
 0.5371155136496676,0.3606163437539328,1.339833607398707,2.5182010013431086,-88.76177728583725,-88.9383756422276,-0.01020185973686569,-98.02134373465022,-0.7134759499861912,-31.101397686514265
 0.5394460647270075,0.36375257093681845,1.3457019729708344,2.5180162877294894,-88.76361964021086,-88.9371676098717,-0.01119483697783597,-89.32689256483538,-0.7905230619081551,-33.05961095257561
 0.5417438382957948,0.3668579829143252,1.3514873787784805,2.5178311241083695,-88.76562138587002,-88.93595957751577,-0.01222714294724524,-81.78525468415323,-0.8711675015994323,-35.096774019313486
 0.5440096273950146,0.3699330933730781,1.3571918321134895,2.5176453258483953,-88.76778631135338,-88.93475154515987,-0.013299384587681238,-75.19144915368983,-0.9554841110766595,-37.21291161046715
 0.5462442061939565,0.3729784160005819,1.362817291986172,2.5174587154170514,-88.77011819214513,-88.93354351280396,-0.014412075581053606,-69.38625837590106,-1.0435437733750261,-39.40772298567492
 0.548448330828197,0.375994464485294,1.368365671277666,2.5172711221957855,-88.77262078357113,-88.93233548044805,-0.01556567511921924,-64.24392082841821,-1.1354128469499527,-41.68052575057042
 0.5506227401891071,0.3789817525167009,1.3738388387716574,2.517082382178804,-88.77529781321734,-88.93112744809214,-0.016760567644329896,-59.66385036716225,-1.2311525577153417,-44.030214589086626
 0.5527681566699705,0.38194079378539614,1.3792386210738774,2.516892337867621,-88.77815297327477,-88.92991941573622,-0.017997091908063235,-55.56453259828995,-1.3308185533688601,-46.45531370832406
 0.5548852868715536,0.3848721019831578,1.3845668044269293,2.516700838270432,-88.78118991229658,-88.92871138338032,-0.019275467749828742,-51.87941548183103,-1.4344602044541501,-48.953839025956384
 0.5569748222697551,0.3877761908030316,1.3898251364266554,2.5165077386350725,-88.78441222639509,-88.92750335102441,-0.02059582923444992,-48.55351967704874,-1.542119890044884,-51.52326478096299
 0.5590374398477538,0.3906535739394137,1.3950153276469284,2.516312900479124,-88.78782345064667,-88.9262953186685,-0.021958229156220387,-45.5410130245734,-1.6538326289665162,-54.16066463955336
 0.5610738026948919,0.39350476508813326,1.4001390531783438,2.516116191481358,-88.79142704953992,-88.92508728631259,-0.02336260913771917,-42.80343835335968,-1.7696251423424851,-56.86241699935784
 0.5630845605743707,0.39633027794654035,1.4051979540865909,2.51591748557933,-88.79522640744979,-88.92387925395668,-0.024808799798899935,-40.308278034648886,-1.889515365655643,-59.62439562551125
 0.5650703504616685,0.3991306262135913,1.4101936387950698,2.515716662892689,-88.79922481864405,-88.92267122160077,-0.02629653204714636,-38.027828088020364,-2.0135117112990364,-62.441825510614876
 0.5670317970554651,0.401906323589938,1.4151276843964549,2.515513609694927,-88.80342547711007,-88.92146318924486,-0.027825380441132766,-35.93841249055318,-2.141612460575906,-65.30932306900917
 0.5689695132627163,0.40465788377801554,1.4200016378977018,2.5153082185142104,-88.80783146578223,-88.92025515688896,-0.029394807272070313,-34.019614102051186,-2.2738049336977806,-68.22076041228125
 0.5708841006594125,0.407385820482133,1.4248170174026558,2.515100388346425,-88.81244574605442,-88.91904712453304,-0.031004153740205646,-32.253742784897156,-2.4100651033980793,-71.16946969118499
 0.5727761499284422,0.4100906474085617,1.4295753132347921,2.514890024283953,-88.81727114639116,-88.91783909217713,-0.03265259922205225,-30.625433313885786,-2.550356597858596,-74.14790764537887
 0.5746462412758848,0.4127728782656282,1.4342779890054216,2.5146770381352503,-88.82231035130401,-88.91663105982123,-0.03433917904698335,-29.1212553052531,-2.694630355758247,-77.14797359869381
 0.5764949448269606,0.4154330267638006,1.438926482628553,2.514461348022186,-88.82756588971874,-88.91542302746531,-0.03606277307355316,-27.729426074928096,-2.842823778674824,-80.1607282196976
 0.5783228210027908,0.41807160661578263,1.4435222072872071,2.514242878934039,-88.83304012362295,-88.9142149951094,-0.03782210539773274,-26.439564627196702,-2.994860361222239,-83.17663119514476
 0.5801304208790282,0.42068913153659826,1.4480665523522993,2.5140215624219087,-88.83873523611123,-88.91300696275349,-0.03961573369390562,-25.242496017531472,-3.1506488593784203,-86.18527817143728
 0.5819182865273677,0.42328611524368476,1.4525608842580346,2.5137973370144766,-88.84465321983564,-88.91179893039758,-0.04144206851621469,-24.130069656362313,-3.310083019885865,-89.17569430092622
 0.5836869513408541,0.4258630714569761,1.457006547335292,2.513570148146869,-88.85079586522836,-88.91059089804168,-0.0432993235326569,-23.095049031096,-3.473040988820078,-92.13615134513962
 0.58543694034387,0.4284205138989902,1.4614048646058821,2.51333994842846,-88.85716474868467,-88.90938286568576,-0.045185545783399,-22.13097092582638,-3.639384844891106,-95.05422936050562
 0.5871687704876083,0.43095895629491227,1.4657571385393156,2.513106697657165,-88.86376122098648,-88.90817483332985,-0.04709861026254217,-21.232048980334916,-3.808960321923724,-97.91692196012418
 0.5888829509317974,0.4334789123726773,1.4700646517742064,2.5128703629147147,-88.87058639587214,-88.90696680097395,-0.04903622842793829,-20.393085521851678,-3.981596516749686,-100.7106313755806
 0.5905799833133849,0.4359808958630477,1.4743286678065284,2.5126309188827802,-88.87764113860327,-88.90575876861803,-0.050995916284312034,-19.60941331899613,-4.15710554946743,-103.42114541949192
 0.5922603620028544,0.43846542049969045,1.478550431645352,2.512388347507828,-88.8849260550943,-88.90455073626212,-0.05297502627287117,-18.8768193308496,-4.335282598309635,-106.03386603198351
 0.5939245743487962,0.4409330000192487,1.4827311704395199,2.5121426387459627,-88.89244148101677,-88.90334270390622,-0.05497073785962891,-18.191496766035055,-4.5159056419848955,-108.53365204008254
 0.5955731009113236,0.4433841481614124,1.4868720940751725,2.511893790357838,-88.90018747169908,-88.9021346715503,-0.056980053484861654,-17.550001076528964,-4.698735742792442,-110.90515916664351
 0.5972064156848839,0.44581937866898314,1.490974395745244,2.511641807493995,-88.90816379206402,-88.9009266391944,-0.05899981164306596,-16.949206652552533,-4.883516939945156,-113.13263073592192
 0.5988255873770798,0.4482392052879339,1.4944842666245832,2.1676953075798657,-88.9163699072867,-88.89971860683848,-0.06102670320368781,-16.38626941164291,-5.068094546256884,-113.99507983084942
 0.6004353816627837,0.450644141767466,1.4939402511797333,-0.3379409715149316,-88.92480497409993,-88.89851057448257,-0.0630572508780206,-15.858604459849083,-5.239841443176391,-106.68872317708296
 0.6020398679715292,0.45303470186006,1.489922400436729,-2.504135261924128,-88.93346783264444,-88.89730254212667,-0.06508782641495477,-15.363856116882667,-5.399147688149183,-99.28800520419787
 0.6036393494746106,0.45541139932152086,1.4859174406719375,-2.5039112719190104,-88.94235699905626,-88.89609450977075,-0.06711469413820394,-14.899866755568905,-5.557529983744647,-99.02102355690741
 0.605234132754433,0.4577747479110172,1.481924609693344,-2.503682493484671,-88.9514706586622,-88.89488647741484,-0.06913395592251205,-14.464672050892586,-5.714669649011133,-98.53355453035799
 0.6068245278255581,0.4601252613911148,1.4779431367546403,-2.5034489926376247,-88.96080666057865,-88.89367844505894,-0.07114162982930534,-14.056467393274007,-5.870240725683438,-97.81913909117932
 0.6084108481572909,0.462463453527804,1.4739722425010486,-2.503210842197383,-88.970362512337,-88.89247041270302,-0.07313360774107676,-13.673604118374879,-6.023910535082416,-96.871865237408
 0.6099934106978977,0.46478983809051877,1.4700111389106347,-2.502968122128676,-88.98013537646507,-88.89126238034711,-0.07510570188937005,-13.314568332947477,-6.175341496660788,-95.68718941136078
 0.6115725359005474,0.46710492885215055,1.4660590292316127,-2.502720919399304,-88.99012206716154,-88.89005434799121,-0.07705366339373877,-12.977968288023773,-6.324191824510567,-94.26125781541337
 0.6131485477510699,0.4694092395890527,1.4621151079150891,-2.5024693280168364,-89.00031904884683,-88.88884631563529,-0.078973167943971,-12.662528628830856,-6.470117392776297,-92.59166942009581
 0.6147217737976327,0.4717032840810395,1.4581785605436783,-2.5022134486085403,-89.01072243513694,-88.88763828327939,-0.08085986766875651,-12.36707440700389,-6.612772724453896,-90.67694498782902
 0.6162925451824357,0.473987576111376,1.4542485637545357,-2.501953388739337,-89.02132798954908,-88.88643025092348,-0.08270938045347254,-12.090527029912183,-6.75181284478256,-88.51709527806428
 0.6178611966755305,0.4762626294667595,1.4503242851572058,-2.501689262786876,-89.03213112703345,-88.88522221856756,-0.08451733338587299,-11.831892464405998,-6.886894591906503,-86.11329394615102
 0.6194280667108741,0.47852895793729333,1.446404883246626,-2.5014211914009743,-89.0431269169778,-88.88401418621166,-0.08627935590729467,-11.590258057494989,-7.017678362787422,-83.46816770431046
 0.620993497424732,0.48078707531645415,1.442489507310051,-2.501149301540187,-89.05431008719833,-88.88280615385574,-0.08799113613526931,-11.364781089571272,-7.143829568157271,-80.5856204641354
 0.6225578346965436,0.4830374954010464,1.438577297328041,-2.50087372621336,-89.06567502953217,-88.88159812149983,-0.08964839306171685,-11.154689625184556,-7.265020490537907,-77.4710956290707
 0.6241214281923815,0.48528073199115385,1.4346673838684243,-2.500594604687535,-89.07721580635241,-88.88039008914393,-0.09124694906438705,-10.959270531822,-7.380931713360926,-74.1313027532803
 0.6256846314111217,0.48751729889007794,1.4307588879752178,-2.5003120812124866,-89.08892615869459,-88.87918205678801,-0.09278271221193535,-10.777869887181012,-7.4912539852837305,-70.57449127549145
 0.6272478017334668,0.4897477099042723,1.4268509210488662,-2.500026305827461,-89.10079951538704,-88.8779740244321,-0.09425171669660427,-10.609886324076134,-7.595689684427713,-66.81018546162349
 0.6288113004739503,0.49197247884326284,1.4229425847203563,-2.4997374333038853,-89.11282900370311,-88.8767659920762,-0.09565012888881273,-10.454768975402398,-7.693954593365176,-62.84936878623806
 0.6303754929360768,0.4941921195195674,1.4190329707170477,-2.4994456232026527,-89.12500746076964,-88.87555795972028,-0.09697428314930992,-10.312012293613083,-7.785779155319572,-58.704132757144265
 0.6319407484707362,0.49640714574859984,1.4151211607211205,-2.4991510391165948,-89.1373274468284,-88.87434992736438,-0.0982206937056714,-10.18115391239859,-7.8709103951076065,-54.38807779494918
 0.6335074405380584,0.49861807134857217,1.4112062262185796,-2.4988538489457914,-89.14978125920088,-88.87314189500847,-0.09938607286555286,-10.061771948196167,-7.949113059456327,-49.91578497131581
 0.6350759467728629,0.5008254101403857,1.4072872283409437,-2.4985542235503613,-89.16236094735342,-88.87193386265255,-0.10046735519876801,-9.953481884952243,-8.020170958457932,-45.30291141014194
 0.6366466490538796,0.5030296759475159,1.403363217696146,-2.498252337328969,-89.17505832933229,-88.87072583029665,-0.10146169859638182,-9.855935922953892,-8.083888418784593,-40.56622384569247
 0.6382199335769156,0.5052313825958911,1.3994332341910944,-2.4979483669409857,-89.18786500867337,-88.86951779794073,-0.10236651717160904,-9.768819215794773,-8.140091098317733,-35.72315033308932
 0.6397961909321559,0.5074310439137634,1.395496306843265,-2.4976424913996946,-89.2007723929334,-88.86830976558483,-0.10317948772616937,-9.69184885520972,-8.18862745802217,-30.792154303407557
 0.6413758161857902,0.5096291737315733,1.3915514535822033,-2.4973348912887197,-89.21377171221776,-88.86710173322892,-0.10389857167734061,-9.624771388633935,-8.229369120587556,-25.791979757001247
 0.6429592089661754,0.5118262858818108,1.387597681039639,-2.497025748470534,-89.22685403916736,-88.865893700873,-0.10452199860167467,-9.567363936571127,-8.262212075017597,-20.74213981325093
 0.644546773554742,0.5140228941988679,1.383633984328467,-2.496715245299653,-89.24001030906022,-88.8646856685171,-0.1050483185972018,-9.519428900470162,-8.287076940127722,-15.662269925392396
 0.6461389189818735,0.5162195125188888,1.3796593468087892,-2.496403564615845,-89.25323134097722,-88.86347763616119,-0.10547636914370401,-9.480796581436849,-8.30390973819577,-10.572399845644036
 0.6477360591279948,0.5184166546796155,1.375672739842227,-2.496090888607158,-89.26650785879347,-88.86226960380527,-0.10580530124113895,-9.451322270903214,-8.3126817947093,-5.4923523992766565
 0.6493386128301153,0.5206148345202282,1.3716731225319019,-2.4957773989307945,-89.279830513212,-88.86106157144937,-0.10603458603771662,-9.430885123126702,-8.313390310035318,-0.4421164327169921
 0.6509470039940914,0.5228145658811839,1.3676594414493828,-2.495463275610611,-89.29318990343722,-88.85985353909346,-0.10616400252375752,-9.419388646130017,-8.306057956824128,4.558812169213661
 0.652561661712883,0.5250163626040525,1.3636306303458927,-2.4951486972145056,-89.30657659935225,-88.85864550673755,-0.10619364951791777,-9.416758954416316,-8.2907329270107,9.491194099576157
 0.6541830203910917,0.5272207385313499,1.3595856098496655,-2.494833839416889,-89.31998116353572,-88.85743747438164,-0.10612394172937788,-9.42294437715155,-8.267488473472124,14.336404307686209
 0.6558115198760904,0.5294282075063704,1.3555232871456655,-2.494518875456106,-89.33339417347317,-88.85622944202574,-0.10595559331612459,-9.437916099591295,-8.23642258472759,19.07638843653569
 0.6574476055960651,0.531639283373018,1.3514425556393586,-2.494203975064452,-89.34680624295481,-88.85502140966982,-0.10568963156802236,-9.461666060936121,-8.197656955191185,23.694131097853337
 0.6590917287053099,0.5338544799756375,1.347342294602883,-2.493889303921396,-89.36020804410173,-88.85381337731391,-0.1053273736816933,-9.494208058600892,-8.15133676520074,28.1731883275583
 0.6607443462371387,0.5360743111588462,1.3432213688015782,-2.4935750238256276,-89.37359032805024,-88.852605344958,-0.10487042458458079,-9.535576917527147,-8.097629179633168,32.49849679867372
 0.6624059212647927,0.5382992907673659,1.3390786281022056,-2.4932612914999583,-89.38694394585578,-88.85139731260209,-0.10432065936234314,-9.58582898260488,-8.03672273794431,36.655848020810694
 0.6640769230707487,0.5405299326458575,1.3349129070601566,-2.4929482584643883,-89.40025986839541,-88.85018928024618,-0.1036802265732342,-9.645040650963983,-7.968825941522441,40.632389611944504
 0.6657578273248584,0.5427667506387562,1.3307230244851074,-2.4926360706180835,-89.41352920586847,-88.84898124789026,-0.10295150926738124,-9.713310733530315,-7.894166155279973,44.416441959694886
 0.667449116271771,0.5450102585901102,1.3265077829838352,-2.492324867945959,-89.42674322615123,-88.84777321553436,-0.10213713103486978,-9.79075865816711,-7.812988021287996,47.99779135325741
